step,winner,D1,D2
211,1768346941.780054,D1,0.726105586,0.499598232,0.470262588,D2,-0.000595030
211,1768346941.780054,D2,0.727273427,0.500401768,0.470857618,D2,-0.000595030
212,1768346941.802924,D1,0.726423916,0.499605613,0.470653828,D2,-0.000597613
212,1768346941.802924,D2,0.727570790,0.500394387,0.471251441,D2,-0.000597613
213,1768346941.821998,D1,0.726747110,0.499571007,0.471039390,D2,-0.000601085
213,1768346941.821998,D2,0.727995259,0.500428993,0.471640475,D2,-0.000601085
214,1768346941.838423,D1,0.727069839,0.499561626,0.471419687,D2,-0.000604760
214,1768346941.838423,D2,0.728345871,0.500438374,0.472024447,D2,-0.000604760
215,1768346941.855854,D1,0.727642978,0.499580355,0.471795162,D2,-0.000607887
215,1768346941.855854,D2,0.728865411,0.500419645,0.472403050,D2,-0.000607887
216,1768346941.871951,D1,0.727989106,0.499568171,0.472165469,D2,-0.000611298
216,1768346941.871951,D2,0.729247661,0.500431829,0.472776767,D2,-0.000611298
217,1768346941.887826,D1,0.728370865,0.499586673,0.472531085,D2,-0.000614169
217,1768346941.887826,D2,0.729576082,0.500413327,0.473145254,D2,-0.000614169
218,1768346941.903879,D1,0.728736216,0.499634375,0.472892462,D2,-0.000615730
218,1768346941.903879,D2,0.729802773,0.500365625,0.473508193,D2,-0.000615730
219,1768346941.919795,D1,0.728969842,0.499609561,0.473248690,D2,-0.000617932
219,1768346941.919795,D2,0.730109203,0.500390439,0.473866623,D2,-0.000617932
220,1768346941.936408,D1,0.729508718,0.499705624,0.473601450,D2,-0.000617543
220,1768346941.936408,D2,0.730368222,0.500294376,0.474218993,D2,-0.000617543
221,1768346941.955591,D1,0.729743976,0.499613620,0.473948278,D2,-0.000619613
221,1768346941.955591,D2,0.730872682,0.500386380,0.474567891,D2,-0.000619613
222,1768346941.985993,D1,0.730225849,0.499686709,0.474291458,D2,-0.000619706
222,1768346941.985993,D2,0.731141516,0.500313291,0.474911163,D2,-0.000619706
223,1768346942.005988,D1,0.730742198,0.499657954,0.474629678,D2,-0.000620564
223,1768346942.005988,D2,0.731742673,0.500342046,0.475250242,D2,-0.000620564
224,1768346942.025367,D1,0.731257107,0.499781401,0.474965034,D2,-0.000618119
224,1768346942.025367,D2,0.731896794,0.500218599,0.475583153,D2,-0.000618119
225,1768346942.043911,D1,0.731752578,0.499791977,0.475296060,D2,-0.000615425
