t=3.51s
ASSEMBLY ID                                                    ACT         FR
pfc:L5_PYRAMIDAL:114                                        0.1301     0.8010
pfc:L5_PYRAMIDAL:115                                        0.1301     0.8010
pfc:L5_PYRAMIDAL:116                                        0.1300     0.8001
pfc:L5_PYRAMIDAL:117                                        0.1299     0.7990
pfc:L5_PYRAMIDAL:118                                        0.1299     0.7991
pfc:L5_PYRAMIDAL:119                                        0.1299     0.7995
pfc:L5_PYRAMIDAL:12                                         0.1300     0.7997
pfc:L5_PYRAMIDAL:120                                        0.1302     0.8016
pfc:L5_PYRAMIDAL:121                                        0.1299     0.7992
pfc:L5_PYRAMIDAL:122                                        0.1300     0.8002
pfc:L5_PYRAMIDAL:123                                        0.1300     0.7996
pfc:L5_PYRAMIDAL:124                                        0.1297     0.7976
pfc:L5_PYRAMIDAL:125                                        0.1298     0.7987
pfc:L5_PYRAMIDAL:126                                        0.1301     0.8005
pfc:L5_PYRAMIDAL:127                                        0.1300     0.8002
pfc:L5_PYRAMIDAL:128                                        0.1299     0.7994
pfc:L5_PYRAMIDAL:129                                        0.1302     0.8018
pfc:L5_PYRAMIDAL:13                                         0.1301     0.8008
pfc:L5_PYRAMIDAL:130                                        0.1301     0.8012
pfc:L5_PYRAMIDAL:131                                        0.1300     0.8001
pfc:L5_PYRAMIDAL:132                                        0.1301     0.8007
pfc:L5_PYRAMIDAL:133                                        0.1300     0.8003
pfc:L5_PYRAMIDAL:134                                        0.1299     0.7995
pfc:L5_PYRAMIDAL:135                                        0.1304     0.8030
pfc:L5_PYRAMIDAL:136                                        0.1299     0.7995
pfc:L5_PYRAMIDAL:137                                        0.1297     0.7974
pfc:L5_PYRAMIDAL:138                                        0.1302     0.8013
pfc:L5_PYRAMIDAL:139                                        0.1301     0.8007
pfc:L5_PYRAMIDAL:14                                         0.1298     0.7982
pfc:L5_PYRAMIDAL:15                                         0.1301     0.8006
pfc:L5_PYRAMIDAL:16                                         0.1299     0.7989
pfc:L5_PYRAMIDAL:17                                         0.1300     0.7997
pfc:L5_PYRAMIDAL:18                                         0.1300     0.8003
pfc:L5_PYRAMIDAL:19                                         0.1302     0.8018
pfc:L5_PYRAMIDAL:2                                          0.1301     0.8004
pfc:L5_PYRAMIDAL:20                                         0.1299     0.7990
pfc:L5_PYRAMIDAL:21                                         0.1299     0.7994
pfc:L5_PYRAMIDAL:22                                         0.1298     0.7985
pfc:L5_PYRAMIDAL:23                                         0.1300     0.7997
pfc:L5_PYRAMIDAL:24                                         0.1302     0.8013
pfc:L5_PYRAMIDAL:25                                         0.1305     0.8036
pfc:L5_PYRAMIDAL:26                                         0.1300     0.8000
pfc:L5_PYRAMIDAL:27                                         0.1301     0.8010
pfc:L5_PYRAMIDAL:28                                         0.1299     0.7995
pfc:L5_PYRAMIDAL:29                                         0.1296     0.7969
pfc:L5_PYRAMIDAL:3                                          0.1300     0.7998
pfc:L5_PYRAMIDAL:30                                         0.1300     0.8001
pfc:L5_PYRAMIDAL:31                                         0.1301     0.8005
pfc:L5_PYRAMIDAL:32                                         0.1301     0.8009
pfc:L5_PYRAMIDAL:33                                         0.1295     0.7960
pfc:L5_PYRAMIDAL:34                                         0.1301     0.8006
pfc:L5_PYRAMIDAL:35                                         0.1299     0.7992
pfc:L5_PYRAMIDAL:36                                         0.1301     0.8010
pfc:L5_PYRAMIDAL:37                                         0.1300     0.7998
pfc:L5_PYRAMIDAL:38                                         0.1301     0.8005
pfc:L5_PYRAMIDAL:39                                         0.1297     0.7977
pfc:L5_PYRAMIDAL:4                                          0.1298     0.7985
pfc:L5_PYRAMIDAL:40                                         0.1300     0.7997
pfc:L5_PYRAMIDAL:41                                         0.1300     0.8002
pfc:L5_PYRAMIDAL:42                                         0.1300     0.8001
pfc:L5_PYRAMIDAL:43                                         0.1298     0.7983
pfc:L5_PYRAMIDAL:44                                         0.1299     0.7993
pfc:L5_PYRAMIDAL:45                                         0.1299     0.7994
pfc:L5_PYRAMIDAL:46                                         0.1302     0.8016
pfc:L5_PYRAMIDAL:47                                         0.1301     0.8010
pfc:L5_PYRAMIDAL:48                                         0.1301     0.8006
pfc:L5_PYRAMIDAL:49                                         0.1300     0.8002
pfc:L5_PYRAMIDAL:5                                          0.1298     0.7988
pfc:L5_PYRAMIDAL:50                                         0.1302     0.8014
pfc:L5_PYRAMIDAL:51                                         0.1301     0.8005
pfc:L5_PYRAMIDAL:52                                         0.1299     0.7995
pfc:L5_PYRAMIDAL:53                                         0.1299     0.7992
pfc:L5_PYRAMIDAL:54                                         0.1301     0.8010
pfc:L5_PYRAMIDAL:55                                         0.1298     0.7987
pfc:L5_PYRAMIDAL:56                                         0.1300     0.7999
pfc:L5_PYRAMIDAL:57                                         0.1301     0.8004
pfc:L5_PYRAMIDAL:58                                         0.1299     0.7990
pfc:L5_PYRAMIDAL:59                                         0.1301     0.8007
pfc:L5_PYRAMIDAL:6                                          0.1300     0.7998
pfc:L5_PYRAMIDAL:60                                         0.1301     0.8009
pfc:L5_PYRAMIDAL:61                                         0.1299     0.7989
pfc:L5_PYRAMIDAL:62                                         0.1301     0.8009
pfc:L5_PYRAMIDAL:63                                         0.1298     0.7986
pfc:L5_PYRAMIDAL:64                                         0.1301     0.8006
pfc:L5_PYRAMIDAL:65                                         0.1297     0.7978
pfc:L5_PYRAMIDAL:66                                         0.1299     0.7993
pfc:L5_PYRAMIDAL:67                                         0.1299     0.7993
pfc:L5_PYRAMIDAL:68                                         0.1299     0.7994
pfc:L5_PYRAMIDAL:69                                         0.1301     0.8009
pfc:L5_PYRAMIDAL:7                                          0.1304     0.8030
pfc:L5_PYRAMIDAL:70                                         0.1300     0.7997
pfc:L5_PYRAMIDAL:71                                         0.1301     0.8006
pfc:L5_PYRAMIDAL:72                                         0.1302     0.8016
pfc:L5_PYRAMIDAL:73                                         0.1301     0.8005
pfc:L5_PYRAMIDAL:74                                         0.1299     0.7993
pfc:L5_PYRAMIDAL:75                                         0.1302     0.8015
pfc:L5_PYRAMIDAL:76                                         0.1296     0.7968
pfc:L5_PYRAMIDAL:77                                         0.1300     0.8002
pfc:L5_PYRAMIDAL:78                                         0.1299     0.7995
pfc:L5_PYRAMIDAL:79                                         0.1301     0.8009
pfc:L5_PYRAMIDAL:8                                          0.1301     0.8010
pfc:L5_PYRAMIDAL:80                                         0.1303     0.8021
pfc:L5_PYRAMIDAL:81                                         0.1299     0.7993
pfc:L5_PYRAMIDAL:82                                         0.1302     0.8018
pfc:L5_PYRAMIDAL:83                                         0.1302     0.8015
pfc:L5_PYRAMIDAL:84                                         0.1300     0.8002
pfc:L5_PYRAMIDAL:85                                         0.1300     0.7997
pfc:L5_PYRAMIDAL:86                                         0.1300     0.7999
pfc:L5_PYRAMIDAL:87                                         0.1301     0.8009
pfc:L5_PYRAMIDAL:88                                         0.1301     0.8007
pfc:L5_PYRAMIDAL:89                                         0.1297     0.7974
pfc:L5_PYRAMIDAL:9                                          0.1302     0.8013
pfc:L5_PYRAMIDAL:90                                         0.1300     0.8000
pfc:L5_PYRAMIDAL:91                                         0.1296     0.7966
pfc:L5_PYRAMIDAL:92                                         0.1299     0.7989
pfc:L5_PYRAMIDAL:93                                         0.1300     0.8002
pfc:L5_PYRAMIDAL:94                                         0.1303     0.8022
pfc:L5_PYRAMIDAL:95                                         0.1298     0.7988
pfc:L5_PYRAMIDAL:96                                         0.1302     0.8013
pfc:L5_PYRAMIDAL:97                                         0.1297     0.7977
pfc:L5_PYRAMIDAL:98                                         0.1301     0.8007
pfc:L5_PYRAMIDAL:99                                         0.1301     0.8011
pons:MIXED_NEURONS:0                                        0.2177     1.5012
pons:MIXED_NEURONS:1                                        0.2178     1.5025
pons:MIXED_NEURONS:10                                       0.2177     1.5012
pons:MIXED_NEURONS:11                                       0.2176     1.5007
pons:MIXED_NEURONS:12                                       0.2178     1.5026
pons:MIXED_NEURONS:13                                       0.2175     1.5001
pons:MIXED_NEURONS:14                                       0.2176     1.5006
pons:MIXED_NEURONS:15                                       0.2174     1.4995
pons:MIXED_NEURONS:16                                       0.2176     1.5004
pons:MIXED_NEURONS:17                                       0.2176     1.5004
pons:MIXED_NEURONS:18                                       0.2176     1.5007
pons:MIXED_NEURONS:19                                       0.2177     1.5012
pons:MIXED_NEURONS:2                                        0.2175     1.5001
pons:MIXED_NEURONS:20                                       0.2174     1.4992
pons:MIXED_NEURONS:21                                       0.2176     1.5010
pons:MIXED_NEURONS:22                                       0.2173     1.4987
pons:MIXED_NEURONS:23                                       0.2174     1.4994
pons:MIXED_NEURONS:24                                       0.2176     1.5008
pons:MIXED_NEURONS:25                                       0.2174     1.4993
pons:MIXED_NEURONS:26                                       0.2177     1.5016
pons:MIXED_NEURONS:27                                       0.2177     1.5017
pons:MIXED_NEURONS:28                                       0.2174     1.4996
pons:MIXED_NEURONS:29                                       0.2175     1.5003
pons:MIXED_NEURONS:3                                        0.2176     1.5010
pons:MIXED_NEURONS:30                                       0.2177     1.5019
pons:MIXED_NEURONS:31                                       0.2173     1.4986
pons:MIXED_NEURONS:32                                       0.2175     1.4997
pons:MIXED_NEURONS:33                                       0.2173     1.4984
pons:MIXED_NEURONS:34                                       0.2175     1.4999
pons:MIXED_NEURONS:35                                       0.2178     1.5023
pons:MIXED_NEURONS:36                                       0.2172     1.4979
pons:MIXED_NEURONS:37                                       0.2176     1.5006
pons:MIXED_NEURONS:38                                       0.2177     1.5020
pons:MIXED_NEURONS:39                                       0.2176     1.5005
pons:MIXED_NEURONS:4                                        0.2174     1.4992
pons:MIXED_NEURONS:40                                       0.2176     1.5004
pons:MIXED_NEURONS:41                                       0.2176     1.5007
pons:MIXED_NEURONS:42                                       0.2177     1.5012
pons:MIXED_NEURONS:43                                       0.2174     1.4993
pons:MIXED_NEURONS:44                                       0.2176     1.5004
pons:MIXED_NEURONS:45                                       0.2176     1.5011
pons:MIXED_NEURONS:46                                       0.2174     1.4996
pons:MIXED_NEURONS:47                                       0.2174     1.4993
pons:MIXED_NEURONS:48                                       0.2173     1.4987
pons:MIXED_NEURONS:49                                       0.2175     1.5004
pons:MIXED_NEURONS:5                                        0.2174     1.4992
pons:MIXED_NEURONS:50                                       0.2174     1.4991
pons:MIXED_NEURONS:51                                       0.2173     1.4985
pons:MIXED_NEURONS:52                                       0.2175     1.4999
pons:MIXED_NEURONS:53                                       0.2177     1.5015
pons:MIXED_NEURONS:54                                       0.2175     1.4999
pons:MIXED_NEURONS:55                                       0.2174     1.4995
pons:MIXED_NEURONS:56                                       0.2176     1.5009
pons:MIXED_NEURONS:57                                       0.2175     1.4998
pons:MIXED_NEURONS:58                                       0.2177     1.5020
pons:MIXED_NEURONS:59                                       0.2173     1.4984
pons:MIXED_NEURONS:6                                        0.2175     1.5003
pons:MIXED_NEURONS:7                                        0.2175     1.5002
pons:MIXED_NEURONS:8                                        0.2175     1.4997
pons:MIXED_NEURONS:9                                        0.2174     1.4990
pulvinar:RELAY_NEURONS:0                                    0.4051     3.0009
pulvinar:RELAY_NEURONS:1                                    0.4051     3.0009
pulvinar:RELAY_NEURONS:10                                   0.4051     3.0012
pulvinar:RELAY_NEURONS:100                                  0.4051     3.0007
pulvinar:RELAY_NEURONS:101                                  0.4051     3.0012
pulvinar:RELAY_NEURONS:102                                  0.4051     3.0005
pulvinar:RELAY_NEURONS:103                                  0.4051     3.0005
pulvinar:RELAY_NEURONS:104                                  0.4050     3.0003
pulvinar:RELAY_NEURONS:105                                  0.4049     2.9995
pulvinar:RELAY_NEURONS:106                                  0.4051     3.0011
pulvinar:RELAY_NEURONS:107                                  0.4051     3.0012
pulvinar:RELAY_NEURONS:108                                  0.4047     2.9978
pulvinar:RELAY_NEURONS:109                                  0.4050     3.0000
pulvinar:RELAY_NEURONS:11                                   0.4054     3.0032
pulvinar:RELAY_NEURONS:110                                  0.4054     3.0032
pulvinar:RELAY_NEURONS:111                                  0.4051     3.0005
pulvinar:RELAY_NEURONS:112                                  0.4049     2.9988
pulvinar:RELAY_NEURONS:113                                  0.4052     3.0016
pulvinar:RELAY_NEURONS:114                                  0.4047     2.9976
pulvinar:RELAY_NEURONS:115                                  0.4051     3.0009
pulvinar:RELAY_NEURONS:116                                  0.4050     3.0002
pulvinar:RELAY_NEURONS:117                                  0.4051     3.0006
pulvinar:RELAY_NEURONS:118                                  0.4048     2.9988
pulvinar:RELAY_NEURONS:119                                  0.4050     3.0002
pulvinar:RELAY_NEURONS:12                                   0.4050     2.9999
pulvinar:RELAY_NEURONS:120                                  0.4050     2.9998
pulvinar:RELAY_NEURONS:121                                  0.4051     3.0006
pulvinar:RELAY_NEURONS:122                                  0.4049     2.9993
pulvinar:RELAY_NEURONS:123                                  0.4049     2.9995
pulvinar:RELAY_NEURONS:124                                  0.4052     3.0015
pulvinar:RELAY_NEURONS:125                                  0.4051     3.0010
pulvinar:RELAY_NEURONS:126                                  0.4050     3.0002
pulvinar:RELAY_NEURONS:127                                  0.4049     2.9990
pulvinar:RELAY_NEURONS:128                                  0.4049     2.9991
pulvinar:RELAY_NEURONS:129                                  0.4049     2.9996
pulvinar:RELAY_NEURONS:13                                   0.4052     3.0015
pulvinar:RELAY_NEURONS:130                                  0.4050     2.9997
pulvinar:RELAY_NEURONS:131                                  0.4050     3.0000
pulvinar:RELAY_NEURONS:132                                  0.4053     3.0028
pulvinar:RELAY_NEURONS:133                                  0.4051     3.0007
pulvinar:RELAY_NEURONS:134                                  0.4049     2.9993
pulvinar:RELAY_NEURONS:135                                  0.4052     3.0016
pulvinar:RELAY_NEURONS:136                                  0.4051     3.0008
pulvinar:RELAY_NEURONS:137                                  0.4052     3.0017
pulvinar:RELAY_NEURONS:138                                  0.4049     2.9992
pulvinar:RELAY_NEURONS:139                                  0.4050     2.9996
pulvinar:RELAY_NEURONS:14                                   0.4051     3.0010
pulvinar:RELAY_NEURONS:140                                  0.4051     3.0004
pulvinar:RELAY_NEURONS:141                                  0.4051     3.0006
pulvinar:RELAY_NEURONS:142                                  0.4046     2.9971
pulvinar:RELAY_NEURONS:143                                  0.4052     3.0012
pulvinar:RELAY_NEURONS:144                                  0.4050     2.9996
pulvinar:RELAY_NEURONS:145                                  0.4048     2.9982
pulvinar:RELAY_NEURONS:146                                  0.4047     2.9977
pulvinar:RELAY_NEURONS:147                                  0.4050     3.0001
pulvinar:RELAY_NEURONS:148                                  0.4050     3.0000
pulvinar:RELAY_NEURONS:149                                  0.4050     3.0002
pulvinar:RELAY_NEURONS:15                                   0.4051     3.0011
pulvinar:RELAY_NEURONS:150                                  0.4048     2.9981
pulvinar:RELAY_NEURONS:151                                  0.4047     2.9979
pulvinar:RELAY_NEURONS:152                                  0.4052     3.0018
pulvinar:RELAY_NEURONS:153                                  0.4052     3.0015
pulvinar:RELAY_NEURONS:154                                  0.4050     3.0003
pulvinar:RELAY_NEURONS:155                                  0.4052     3.0016
pulvinar:RELAY_NEURONS:156                                  0.4051     3.0007
pulvinar:RELAY_NEURONS:157                                  0.4047     2.9979
pulvinar:RELAY_NEURONS:158                                  0.4051     3.0005
pulvinar:RELAY_NEURONS:159                                  0.4050     2.9996
pulvinar:RELAY_NEURONS:16                                   0.4053     3.0028
pulvinar:RELAY_NEURONS:17                                   0.4051     3.0008
pulvinar:RELAY_NEURONS:18                                   0.4050     2.9998
pulvinar:RELAY_NEURONS:19                                   0.4048     2.9981
pulvinar:RELAY_NEURONS:2                                    0.4050     2.9999
pulvinar:RELAY_NEURONS:20                                   0.4049     2.9989
pulvinar:RELAY_NEURONS:21                                   0.4048     2.9987
pulvinar:RELAY_NEURONS:22                                   0.4050     3.0000
pulvinar:RELAY_NEURONS:23                                   0.4051     3.0009
pulvinar:RELAY_NEURONS:24                                   0.4048     2.9987
pulvinar:RELAY_NEURONS:25                                   0.4049     2.9994
pulvinar:RELAY_NEURONS:26                                   0.4049     2.9991
pulvinar:RELAY_NEURONS:27                                   0.4050     3.0004
pulvinar:RELAY_NEURONS:28                                   0.4052     3.0014
pulvinar:RELAY_NEURONS:29                                   0.4050     2.9997
pulvinar:RELAY_NEURONS:3                                    0.4051     3.0008
pulvinar:RELAY_NEURONS:30                                   0.4051     3.0006
pulvinar:RELAY_NEURONS:31                                   0.4048     2.9982
pulvinar:RELAY_NEURONS:32                                   0.4049     2.9992
pulvinar:RELAY_NEURONS:33                                   0.4051     3.0009
pulvinar:RELAY_NEURONS:34                                   0.4049     2.9992
pulvinar:RELAY_NEURONS:35                                   0.4050     2.9996
pulvinar:RELAY_NEURONS:36                                   0.4049     2.9993
pulvinar:RELAY_NEURONS:37                                   0.4050     3.0001
pulvinar:RELAY_NEURONS:38                                   0.4051     3.0005
pulvinar:RELAY_NEURONS:39                                   0.4050     3.0000
pulvinar:RELAY_NEURONS:4                                    0.4050     2.9998
pulvinar:RELAY_NEURONS:40                                   0.4050     3.0003
pulvinar:RELAY_NEURONS:41                                   0.4051     3.0008
pulvinar:RELAY_NEURONS:42                                   0.4049     2.9993
pulvinar:RELAY_NEURONS:43                                   0.4049     2.9992
pulvinar:RELAY_NEURONS:44                                   0.4048     2.9981
pulvinar:RELAY_NEURONS:45                                   0.4047     2.9978
pulvinar:RELAY_NEURONS:46                                   0.4048     2.9987
pulvinar:RELAY_NEURONS:47                                   0.4047     2.9976
pulvinar:RELAY_NEURONS:48                                   0.4052     3.0019
pulvinar:RELAY_NEURONS:49                                   0.4048     2.9987
pulvinar:RELAY_NEURONS:5                                    0.4052     3.0019
pulvinar:RELAY_NEURONS:50                                   0.4053     3.0027
pulvinar:RELAY_NEURONS:51                                   0.4048     2.9987
pulvinar:RELAY_NEURONS:52                                   0.4050     3.0001
pulvinar:RELAY_NEURONS:53                                   0.4050     3.0001
pulvinar:RELAY_NEURONS:54                                   0.4053     3.0023
pulvinar:RELAY_NEURONS:55                                   0.4050     2.9997
pulvinar:RELAY_NEURONS:56                                   0.4050     2.9997
pulvinar:RELAY_NEURONS:57                                   0.4048     2.9986
pulvinar:RELAY_NEURONS:58                                   0.4055     3.0036
pulvinar:RELAY_NEURONS:59                                   0.4050     2.9997
pulvinar:RELAY_NEURONS:6                                    0.4049     2.9990
pulvinar:RELAY_NEURONS:60                                   0.4050     3.0003
pulvinar:RELAY_NEURONS:61                                   0.4048     2.9985
pulvinar:RELAY_NEURONS:62                                   0.4051     3.0005
pulvinar:RELAY_NEURONS:63                                   0.4050     2.9997
pulvinar:RELAY_NEURONS:64                                   0.4050     2.9998
pulvinar:RELAY_NEURONS:65                                   0.4049     2.9988
pulvinar:RELAY_NEURONS:66                                   0.4051     3.0005
pulvinar:RELAY_NEURONS:67                                   0.4051     3.0008
pulvinar:RELAY_NEURONS:68                                   0.4047     2.9980
pulvinar:RELAY_NEURONS:69                                   0.4052     3.0013
pulvinar:RELAY_NEURONS:7                                    0.4047     2.9977
pulvinar:RELAY_NEURONS:70                                   0.4052     3.0020
pulvinar:RELAY_NEURONS:71                                   0.4052     3.0018
pulvinar:RELAY_NEURONS:72                                   0.4050     3.0004
pulvinar:RELAY_NEURONS:73                                   0.4048     2.9980
pulvinar:RELAY_NEURONS:74                                   0.4053     3.0026
pulvinar:RELAY_NEURONS:75                                   0.4050     3.0001
pulvinar:RELAY_NEURONS:76                                   0.4049     2.9989
pulvinar:RELAY_NEURONS:77                                   0.4051     3.0008
pulvinar:RELAY_NEURONS:78                                   0.4051     3.0009
pulvinar:RELAY_NEURONS:79                                   0.4047     2.9979
pulvinar:RELAY_NEURONS:8                                    0.4045     2.9962
pulvinar:RELAY_NEURONS:80                                   0.4050     3.0000
pulvinar:RELAY_NEURONS:81                                   0.4051     3.0009
pulvinar:RELAY_NEURONS:82                                   0.4048     2.9984
pulvinar:RELAY_NEURONS:83                                   0.4050     3.0002
pulvinar:RELAY_NEURONS:84                                   0.4051     3.0009
pulvinar:RELAY_NEURONS:85                                   0.4055     3.0039
pulvinar:RELAY_NEURONS:86                                   0.4050     2.9999
pulvinar:RELAY_NEURONS:87                                   0.4049     2.9991
pulvinar:RELAY_NEURONS:88                                   0.4049     2.9993
pulvinar:RELAY_NEURONS:89                                   0.4049     2.9993
pulvinar:RELAY_NEURONS:9                                    0.4049     2.9996
pulvinar:RELAY_NEURONS:90                                   0.4051     3.0006
pulvinar:RELAY_NEURONS:91                                   0.4055     3.0038
pulvinar:RELAY_NEURONS:92                                   0.4049     2.9989
pulvinar:RELAY_NEURONS:93                                   0.4049     2.9996
pulvinar:RELAY_NEURONS:94                                   0.4052     3.0013
pulvinar:RELAY_NEURONS:95                                   0.4051     3.0011
pulvinar:RELAY_NEURONS:96                                   0.4050     2.9996
pulvinar:RELAY_NEURONS:97                                   0.4051     3.0004
pulvinar:RELAY_NEURONS:98                                   0.4049     2.9993
pulvinar:RELAY_NEURONS:99                                   0.4048     2.9988
raphe:SEROTONERGIC_NEURONS:0                                0.3423     2.4986
raphe:SEROTONERGIC_NEURONS:1                                0.3423     2.4983
raphe:SEROTONERGIC_NEURONS:10                               0.3425     2.4998
raphe:SEROTONERGIC_NEURONS:11                               0.3425     2.4999
raphe:SEROTONERGIC_NEURONS:12                               0.3421     2.4965
raphe:SEROTONERGIC_NEURONS:13                               0.3423     2.4983
raphe:SEROTONERGIC_NEURONS:14                               0.3425     2.4998
raphe:SEROTONERGIC_NEURONS:15                               0.3424     2.4992
raphe:SEROTONERGIC_NEURONS:16                               0.3424     2.4993
raphe:SEROTONERGIC_NEURONS:17                               0.3425     2.4998
raphe:SEROTONERGIC_NEURONS:18                               0.3423     2.4987
raphe:SEROTONERGIC_NEURONS:19                               0.3425     2.4999
raphe:SEROTONERGIC_NEURONS:2                                0.3425     2.4999
raphe:SEROTONERGIC_NEURONS:20                               0.3426     2.5010
raphe:SEROTONERGIC_NEURONS:21                               0.3424     2.4992
raphe:SEROTONERGIC_NEURONS:22                               0.3425     2.4999
raphe:SEROTONERGIC_NEURONS:23                               0.3426     2.5012
raphe:SEROTONERGIC_NEURONS:24                               0.3425     2.4999
raphe:SEROTONERGIC_NEURONS:25                               0.3424     2.4994
raphe:SEROTONERGIC_NEURONS:26                               0.3424     2.4995
raphe:SEROTONERGIC_NEURONS:27                               0.3424     2.4994
raphe:SEROTONERGIC_NEURONS:28                               0.3424     2.4988
raphe:SEROTONERGIC_NEURONS:29                               0.3424     2.4994
raphe:SEROTONERGIC_NEURONS:3                                0.3425     2.4998
raphe:SEROTONERGIC_NEURONS:30                               0.3425     2.4996
raphe:SEROTONERGIC_NEURONS:31                               0.3427     2.5013
raphe:SEROTONERGIC_NEURONS:32                               0.3425     2.4998
raphe:SEROTONERGIC_NEURONS:33                               0.3424     2.4995
raphe:SEROTONERGIC_NEURONS:34                               0.3421     2.4970
raphe:SEROTONERGIC_NEURONS:35                               0.3427     2.5019
raphe:SEROTONERGIC_NEURONS:36                               0.3422     2.4979
raphe:SEROTONERGIC_NEURONS:37                               0.3424     2.4989
raphe:SEROTONERGIC_NEURONS:38                               0.3425     2.5002
raphe:SEROTONERGIC_NEURONS:39                               0.3426     2.5004
raphe:SEROTONERGIC_NEURONS:4                                0.3424     2.4992
raphe:SEROTONERGIC_NEURONS:40                               0.3428     2.5023
raphe:SEROTONERGIC_NEURONS:41                               0.3423     2.4985
raphe:SEROTONERGIC_NEURONS:42                               0.3421     2.4969
raphe:SEROTONERGIC_NEURONS:43                               0.3425     2.4998
raphe:SEROTONERGIC_NEURONS:44                               0.3422     2.4978
raphe:SEROTONERGIC_NEURONS:45                               0.3422     2.4976
raphe:SEROTONERGIC_NEURONS:46                               0.3420     2.4959
raphe:SEROTONERGIC_NEURONS:47                               0.3427     2.5019
raphe:SEROTONERGIC_NEURONS:48                               0.3425     2.5003
raphe:SEROTONERGIC_NEURONS:49                               0.3424     2.4992
raphe:SEROTONERGIC_NEURONS:5                                0.3427     2.5013
raphe:SEROTONERGIC_NEURONS:6                                0.3426     2.5006
raphe:SEROTONERGIC_NEURONS:7                                0.3425     2.5002
raphe:SEROTONERGIC_NEURONS:8                                0.3426     2.5007
raphe:SEROTONERGIC_NEURONS:9                                0.3423     2.4983
s1:INTERNEURONS:0                                           0.9053     7.0021
s1:INTERNEURONS:1                                           0.9052     7.0015
s1:INTERNEURONS:10                                          0.9052     7.0014
s1:INTERNEURONS:11                                          0.9051     7.0010
s1:INTERNEURONS:12                                          0.9050     6.9997
s1:INTERNEURONS:13                                          0.9048     6.9983
s1:INTERNEURONS:14                                          0.9049     6.9990
s1:INTERNEURONS:15                                          0.9049     6.9994
s1:INTERNEURONS:16                                          0.9052     7.0013
s1:INTERNEURONS:17                                          0.9052     7.0012
s1:INTERNEURONS:18                                          0.9050     7.0000
s1:INTERNEURONS:19                                          0.9050     7.0002
s1:INTERNEURONS:2                                           0.9051     7.0011
s1:INTERNEURONS:20                                          0.9051     7.0005
s1:INTERNEURONS:21                                          0.9044     6.9955
s1:INTERNEURONS:22                                          0.9052     7.0019
s1:INTERNEURONS:23                                          0.9053     7.0022
s1:INTERNEURONS:24                                          0.9049     6.9990
s1:INTERNEURONS:25                                          0.9050     7.0003
s1:INTERNEURONS:26                                          0.9051     7.0011
s1:INTERNEURONS:27                                          0.9049     6.9992
s1:INTERNEURONS:28                                          0.9050     6.9999
s1:INTERNEURONS:29                                          0.9049     6.9995
s1:INTERNEURONS:3                                           0.9050     6.9997
s1:INTERNEURONS:30                                          0.9051     7.0004
s1:INTERNEURONS:31                                          0.9049     6.9994
s1:INTERNEURONS:32                                          0.9053     7.0021
s1:INTERNEURONS:33                                          0.9048     6.9987
s1:INTERNEURONS:34                                          0.9052     7.0012
s1:INTERNEURONS:35                                          0.9048     6.9986
s1:INTERNEURONS:36                                          0.9047     6.9975
s1:INTERNEURONS:37                                          0.9047     6.9980
s1:INTERNEURONS:38                                          0.9049     6.9994
s1:INTERNEURONS:39                                          0.9051     7.0007
s1:INTERNEURONS:4                                           0.9050     7.0004
s1:INTERNEURONS:40                                          0.9050     7.0000
s1:INTERNEURONS:41                                          0.9052     7.0012
s1:INTERNEURONS:42                                          0.9049     6.9991
s1:INTERNEURONS:43                                          0.9046     6.9968
s1:INTERNEURONS:44                                          0.9051     7.0008
s1:INTERNEURONS:45                                          0.9052     7.0012
s1:INTERNEURONS:46                                          0.9053     7.0027
s1:INTERNEURONS:47                                          0.9051     7.0007
s1:INTERNEURONS:48                                          0.9050     7.0002
s1:INTERNEURONS:49                                          0.9052     7.0016
s1:INTERNEURONS:5                                           0.9052     7.0013
s1:INTERNEURONS:50                                          0.9053     7.0022
s1:INTERNEURONS:51                                          0.9051     7.0007
s1:INTERNEURONS:52                                          0.9050     7.0000
s1:INTERNEURONS:53                                          0.9048     6.9988
s1:INTERNEURONS:54                                          0.9051     7.0010
s1:INTERNEURONS:55                                          0.9051     7.0007
s1:INTERNEURONS:56                                          0.9049     6.9989
s1:INTERNEURONS:57                                          0.9049     6.9995
s1:INTERNEURONS:58                                          0.9053     7.0022
s1:INTERNEURONS:59                                          0.9054     7.0029
s1:INTERNEURONS:6                                           0.9051     7.0012
s1:INTERNEURONS:60                                          0.9055     7.0037
s1:INTERNEURONS:61                                          0.9052     7.0017
s1:INTERNEURONS:62                                          0.9048     6.9984
s1:INTERNEURONS:63                                          0.9050     7.0004
s1:INTERNEURONS:64                                          0.9048     6.9988
s1:INTERNEURONS:65                                          0.9048     6.9984
s1:INTERNEURONS:66                                          0.9049     6.9994
s1:INTERNEURONS:67                                          0.9050     7.0002
s1:INTERNEURONS:68                                          0.9050     7.0002
s1:INTERNEURONS:69                                          0.9053     7.0021
s1:INTERNEURONS:7                                           0.9051     7.0012
s1:INTERNEURONS:70                                          0.9051     7.0005
s1:INTERNEURONS:71                                          0.9050     7.0000
s1:INTERNEURONS:72                                          0.9050     6.9996
s1:INTERNEURONS:73                                          0.9052     7.0015
s1:INTERNEURONS:74                                          0.9052     7.0013
