step,time,channel,effective_output,inst_dominance,smooth_dominance,winner,delta
1167,1770762999.376383,D1,0.466264601,0.437357620,0.433949444,D2,0.132100955
1167,1770762999.376383,D2,0.599830008,0.562642380,0.566050399,D2,0.132100955
1168,1770762999.467217,D1,0.466111440,0.437467450,0.433996350,D2,0.132007144
1168,1770762999.467217,D2,0.599365408,0.562532550,0.566003494,D2,0.132007144
1169,1770762999.566123,D1,0.465855845,0.437477606,0.434042767,D2,0.131914312
1169,1770762999.566123,D2,0.599012022,0.562522394,0.565957080,D2,0.131914312
1170,1770762999.654715,D1,0.465683014,0.437618539,0.434090444,D2,0.131818961
1170,1770762999.654715,D2,0.598446980,0.562381461,0.565909405,D2,0.131818961
1171,1770762999.744537,D1,0.465324719,0.437579366,0.434136963,D2,0.131725925
1171,1770762999.744537,D2,0.598081729,0.562420634,0.565862888,D2,0.131725925
1172,1770762999.854447,D1,0.465257177,0.437739271,0.434184994,D2,0.131629865
1172,1770762999.854447,D2,0.597606514,0.562260729,0.565814859,D2,0.131629865
1173,1770762999.947461,D1,0.464799668,0.437652990,0.434231234,D2,0.131537387
1173,1770762999.947461,D2,0.597228191,0.562347010,0.565768621,D2,0.131537387
1174,1770763000.049322,D1,0.464547566,0.437759155,0.434278273,D2,0.131443311
1174,1770763000.049322,D2,0.596646839,0.562240845,0.565721584,D2,0.131443311
1175,1770763000.140347,D1,0.464194871,0.437772016,0.434324856,D2,0.131350147
1175,1770763000.140347,D2,0.596162698,0.562227984,0.565675003,D2,0.131350147
1176,1770763000.228789,D1,0.463946776,0.437867637,0.434372093,D2,0.131255674
1176,1770763000.228789,D2,0.595612635,0.562132363,0.565627767,D2,0.131255674
1177,1770763000.318277,D1,0.463798320,0.438048899,0.434421117,D2,0.131157628
1177,1770763000.318277,D2,0.594983750,0.561951101,0.565578745,D2,0.131157628
1178,1770763000.407815,D1,0.463439259,0.437969181,0.434468425,D2,0.131063015
1178,1770763000.407815,D2,0.594715695,0.562030819,0.565531440,D2,0.131063015
1179,1770763000.507786,D1,0.463332698,0.438119541,0.434517106,D2,0.130965654
1179,1770763000.507786,D2,0.594215881,0.561880459,0.565482760,D2,0.130965654
1180,1770763000.596573,D1,0.463000677,0.438108103,0.434564986,D2,0.130869895
1180,1770763000.596573,D2,0.593817660,0.561891897,0.565434882,D2,0.130869895
1181,1770763000.685521,D1,0.462590375,0.438109747,0.434612250,D2,0.130775370
1181,1770763000.685521,D2,0.593287469,0.561890253,0.565387620,D2,0.130775370
1182,1770763000.795867,D1,0.462533181,0.438217497,0.434660320,D2,0.130679232
1182,1770763000.795867,D2,0.592954527,0.561782503,0.565339552,D2,0.130679232
1183,1770763000.887130,D1,0.462256103,0.438296608,0.434708803,D2,0.130582266
1183,1770763000.887130,D2,0.592408923,0.561703392,0.565291070,D2,0.130582266
1184,1770763000.977791,D1,0.461913842,0.438192507,0.434755253,D2,0.130489369
1184,1770763000.977791,D2,0.592220665,0.561807493,0.565244622,D2,0.130489369
1185,1770763001.069850,D1,0.461859174,0.438320251,0.434802786,D2,0.130394304
1185,1770763001.069850,D2,0.591843393,0.561679749,0.565197090,D2,0.130394304
1186,1770763001.159674,D1,0.461577566,0.438296405,0.434849368,D2,0.130301143
1186,1770763001.159674,D2,0.591539823,0.561703595,0.565150510,D2,0.130301143
1187,1770763001.248260,D1,0.461385366,0.438377773,0.434896413,D2,0.130207053
1187,1770763001.248260,D2,0.591098119,0.561622227,0.565103467,D2,0.130207053
1188,1770763001.337270,D1,0.461249259,0.438381507,0.434942881,D2,0.130114119
1188,1770763001.337270,D2,0.590914784,0.561618493,0.565057000,D2,0.130114119
1189,1770763001.428891,D1,0.461208473,0.438597752,0.434991613,D2,0.130016658
1189,1770763001.428891,D2,0.590343821,0.561402248,0.565008270,D2,0.130016658
1190,1770763001.520100,D1,0.460770499,0.438552834,0.435039096,D2,0.129921693
1190,1770763001.520100,D2,0.589890821,0.561447166,0.564960789,D2,0.129921693
1191,1770763001.614682,D1,0.460660262,0.438721229,0.435088191,D2,0.129823505
1191,1770763001.614682,D2,0.589346512,0.561278771,0.564911695,D2,0.129823505
1192,1770763001.728329,D1,0.460438421,0.438790232,0.435137551,D2,0.129724785
1192,1770763001.728329,D2,0.588897657,0.561209768,0.564862336,D2,0.129724785
1193,1770763001.818623,D1,0.000001000,0.000001699,0.429335740,D2,0.141328409
1193,1770763001.818623,D2,0.588559815,0.999998301,0.570664149,D2,0.141328409
1194,1770763001.908292,D1,0.000001000,0.000001700,0.423611286,D2,0.152777318
1194,1770763001.908292,D2,0.588241334,0.999998300,0.576388604,D2,0.152777318
1195,1770763001.999844,D1,0.000001000,0.000001701,0.417963158,D2,0.164073575
1195,1770763001.999844,D2,0.587997293,0.999998299,0.582036734,D2,0.164073575
1196,1770763002.095680,D1,0.000001000,0.000001702,0.412390339,D2,0.175219216
1196,1770763002.095680,D2,0.587451591,0.999998298,0.587609555,D2,0.175219216
1197,1770763002.185419,D1,0.000001000,0.000001703,0.406891824,D2,0.186216247
1197,1770763002.185419,D2,0.587226100,0.999998297,0.593108071,D2,0.186216247
1198,1770763002.294479,D1,0.000001000,0.000001704,0.401466622,D2,0.197066652
1198,1770763002.294479,D2,0.586920898,0.999998296,0.598533274,D2,0.197066652
1199,1770763002.384317,D1,0.000001000,0.000001706,0.396113757,D2,0.207772385
1199,1770763002.384317,D2,0.586302851,0.999998294,0.603886141,D2,0.207772385
1200,1770763002.475073,D1,0.000001000,0.000001706,0.390832263,D2,0.218335374
1200,1770763002.475073,D2,0.586036973,0.999998294,0.609167636,D2,0.218335374
1201,1770763002.575082,D1,0.000001000,0.000001708,0.385621188,D2,0.228757523
1201,1770763002.575082,D2,0.585448270,0.999998292,0.614378712,D2,0.228757523
1202,1770763002.686927,D1,0.000001000,0.000001709,0.380479595,D2,0.239040711
1202,1770763002.686927,D2,0.585154166,0.999998291,0.619520306,D2,0.239040711
1203,1770763002.777524,D1,0.000001000,0.000001710,0.375406557,D2,0.249186789
1203,1770763002.777524,D2,0.584955034,0.999998290,0.624593346,D2,0.249186789
1204,1770763002.867940,D1,0.000001000,0.000001710,0.370401159,D2,0.259197586
1204,1770763002.867940,D2,0.584835249,0.999998290,0.629598745,D2,0.259197586
1205,1770763002.960798,D1,0.000001000,0.000001712,0.365462500,D2,0.269074906
1205,1770763002.960798,D2,0.584265058,0.999998288,0.634537406,D2,0.269074906
1206,1770763003.057455,D1,0.000001000,0.000001712,0.360589689,D2,0.278820528
1206,1770763003.057455,D2,0.584095500,0.999998288,0.639410218,D2,0.278820528
1207,1770763003.147218,D1,0.000001000,0.000001714,0.355781849,D2,0.288436209
1207,1770763003.147218,D2,0.583529250,0.999998286,0.644218059,D2,0.288436209
1208,1770763003.236585,D1,0.000001000,0.000001715,0.351038114,D2,0.297923680
1208,1770763003.236585,D2,0.583138642,0.999998285,0.648961795,D2,0.297923680
1209,1770763003.325761,D1,0.000001000,0.000001716,0.346357629,D2,0.307284652
1209,1770763003.325761,D2,0.582599238,0.999998284,0.653642281,D2,0.307284652
1210,1770763003.416147,D1,0.000001000,0.000001717,0.341739550,D2,0.316520811
1210,1770763003.416147,D2,0.582344138,0.999998283,0.658260361,D2,0.316520811
1211,1770763003.504796,D1,0.000001000,0.000001718,0.337183046,D2,0.325633821
1211,1770763003.504796,D2,0.581957728,0.999998282,0.662816867,D2,0.325633821
1212,1770763003.622273,D1,0.000001000,0.000001720,0.332687295,D2,0.334625324
1212,1770763003.622273,D2,0.581263272,0.999998280,0.667312619,D2,0.334625324
1213,1770763003.720389,D1,0.000001000,0.000001721,0.328251487,D2,0.343496941
1213,1770763003.720389,D2,0.581080673,0.999998279,0.671748428,D2,0.343496941
1214,1770763003.811955,D1,0.000001000,0.000001721,0.323874824,D2,0.352250269
1214,1770763003.811955,D2,0.581001818,0.999998279,0.676125093,D2,0.352250269
1215,1770763003.903224,D1,0.000001000,0.000001722,0.319556516,D2,0.360886886
1215,1770763003.903224,D2,0.580601511,0.999998278,0.680443402,D2,0.360886886
1216,1770763003.997500,D1,0.000001000,0.000001724,0.315295785,D2,0.369408348
1216,1770763003.997500,D2,0.580026458,0.999998276,0.684704133,D2,0.369408348
1217,1770763004.132536,D1,0.000001000,0.000001726,0.311091864,D2,0.377816191
1217,1770763004.132536,D2,0.579533413,0.999998274,0.688908055,D2,0.377816191
1218,1770763004.230873,D1,0.000001000,0.000001727,0.306943996,D2,0.386111929
1218,1770763004.230873,D2,0.579112945,0.999998273,0.693055925,D2,0.386111929
1219,1770763004.319547,D1,0.000001000,0.000001728,0.302851432,D2,0.394297057
1219,1770763004.319547,D2,0.578813308,0.999998272,0.697148490,D2,0.394297057
1220,1770763004.409291,D1,0.000001000,0.000001729,0.298813436,D2,0.402373050
1220,1770763004.409291,D2,0.578440646,0.999998271,0.701186487,D2,0.402373050
1221,1770763004.500459,D1,0.000001000,0.000001729,0.294829280,D2,0.410341364
1221,1770763004.500459,D2,0.578235886,0.999998271,0.705170644,D2,0.410341364
1222,1770763004.615360,D1,0.000001000,0.000001730,0.290898246,D2,0.418203433
1222,1770763004.615360,D2,0.578022375,0.999998270,0.709101679,D2,0.418203433
1223,1770763004.751092,D1,0.000001000,0.000001731,0.287019626,D2,0.425960674
1223,1770763004.751092,D2,0.577734240,0.999998269,0.712980300,D2,0.425960674
1224,1770763004.869775,D1,0.000001000,0.000001731,0.283192721,D2,0.433614486
1224,1770763004.869775,D2,0.577654749,0.999998269,0.716807206,D2,0.433614486
1225,1770763004.959210,D1,0.000001000,0.000001733,0.279416841,D2,0.441166246
1225,1770763004.959210,D2,0.577056543,0.999998267,0.720583087,D2,0.441166246
1226,1770763005.052716,D1,0.000001000,0.000001734,0.275691306,D2,0.448617317
1226,1770763005.052716,D2,0.576692359,0.999998266,0.724308623,D2,0.448617317
1227,1770763005.151540,D1,0.000001000,0.000001735,0.272015445,D2,0.455969040
1227,1770763005.151540,D2,0.576448040,0.999998265,0.727984485,D2,0.455969040
1228,1770763005.242535,D1,0.000001000,0.000001736,0.268388596,D2,0.463222739
1228,1770763005.242535,D2,0.576065775,0.999998264,0.731611335,D2,0.463222739
1229,1770763005.338769,D1,0.000001000,0.000001737,0.264810104,D2,0.470379723
1229,1770763005.338769,D2,0.575736024,0.999998263,0.735189827,D2,0.470379723
1230,1770763005.533496,D1,0.000001000,0.000001738,0.261279326,D2,0.477441281
1230,1770763005.533496,D2,0.575324033,0.999998262,0.738720607,D2,0.477441281
1231,1770763005.665434,D1,0.000001000,0.000001739,0.257795625,D2,0.484408684
1231,1770763005.665434,D2,0.575171159,0.999998261,0.742204309,D2,0.484408684
1232,1770763005.843614,D1,0.000001000,0.000001739,0.254358373,D2,0.491283188
1232,1770763005.843614,D2,0.575038569,0.999998261,0.745641561,D2,0.491283188
1233,1770763005.973551,D1,0.000001000,0.000001740,0.250966951,D2,0.498066033
1233,1770763005.973551,D2,0.574717777,0.999998260,0.749032984,D2,0.498066033
1234,1770763006.086508,D1,0.000001000,0.000001741,0.247620748,D2,0.504758439
1234,1770763006.086508,D2,0.574476146,0.999998259,0.752379188,D2,0.504758439
1235,1770763006.240043,D1,0.000001000,0.000001742,0.244319162,D2,0.511361614
1235,1770763006.240043,D2,0.574098500,0.999998258,0.755680775,D2,0.511361614
1236,1770763006.474360,D1,0.000001000,0.000001743,0.241061596,D2,0.517876746
1236,1770763006.474360,D2,0.573817627,0.999998257,0.758938342,D2,0.517876746
1237,1770763006.662637,D1,0.000001000,0.000001744,0.237847465,D2,0.524305009
1237,1770763006.662637,D2,0.573466452,0.999998256,0.762152474,D2,0.524305009
1238,1770763006.824887,D1,0.000001000,0.000001745,0.234676188,D2,0.530647563
1238,1770763006.824887,D2,0.572991432,0.999998255,0.765323751,D2,0.530647563
1239,1770763007.012588,D1,0.000001000,0.000001747,0.231547196,D2,0.536905548
1239,1770763007.012588,D2,0.572532745,0.999998253,0.768452744,D2,0.536905548
1240,1770763007.164343,D1,0.000001000,0.000001748,0.228459923,D2,0.543080095
1240,1770763007.164343,D2,0.572049469,0.999998252,0.771540018,D2,0.543080095
1241,1770763007.346188,D1,0.000001000,0.000001749,0.225413814,D2,0.549172313
1241,1770763007.346188,D2,0.571907827,0.999998251,0.774586128,D2,0.549172313
1242,1770763007.531863,D1,0.000001000,0.000001749,0.222408320,D2,0.555183302
1242,1770763007.531863,D2,0.571651966,0.999998251,0.777591622,D2,0.555183302
1243,1770763007.659825,D1,0.000001000,0.000001750,0.219442899,D2,0.561114145
1243,1770763007.659825,D2,0.571368570,0.999998250,0.780557044,D2,0.561114145
1244,1770763007.820152,D1,0.000001000,0.000001751,0.216517017,D2,0.566965910
1244,1770763007.820152,D2,0.571053551,0.999998249,0.783482927,D2,0.566965910
1245,1770763007.970838,D1,0.000001000,0.000001752,0.213630147,D2,0.572739651
1245,1770763007.970838,D2,0.570759552,0.999998248,0.786369798,D2,0.572739651
1246,1770763008.163371,D1,0.000001000,0.000001753,0.210781768,D2,0.578436409
1246,1770763008.163371,D2,0.570544722,0.999998247,0.789218177,D2,0.578436409
1247,1770763008.349319,D1,0.000001000,0.000001753,0.207971368,D2,0.584057210
1247,1770763008.349319,D2,0.570418063,0.999998247,0.792028578,D2,0.584057210
1248,1770763008.562649,D1,0.000001000,0.000001754,0.205198440,D2,0.589603067
1248,1770763008.562649,D2,0.570204343,0.999998246,0.794801507,D2,0.589603067
1249,1770763008.764334,D1,0.000001000,0.000001755,0.202462484,D2,0.595074979
1249,1770763008.764334,D2,0.569684056,0.999998245,0.797537464,D2,0.595074979
1250,1770763008.977617,D1,0.000001000,0.000001757,0.199763008,D2,0.600473933
1250,1770763008.977617,D2,0.569280980,0.999998243,0.800236941,D2,0.600473933
1251,1770763009.337693,D1,0.000001000,0.000001758,0.197099524,D2,0.605800900
1251,1770763009.337693,D2,0.568969892,0.999998242,0.802900425,D2,0.605800900
1252,1770763009.563930,D1,0.000001000,0.000001759,0.194471554,D2,0.611056841
1252,1770763009.563930,D2,0.568462905,0.999998241,0.805528395,D2,0.611056841
1253,1770763009.732037,D1,0.000001000,0.000001760,0.191878624,D2,0.616242703
1253,1770763009.732037,D2,0.568154853,0.999998240,0.808121327,D2,0.616242703
1254,1770763009.884951,D1,0.000001000,0.000001761,0.189320265,D2,0.621359420
1254,1770763009.884951,D2,0.567786176,0.999998239,0.810679686,D2,0.621359420
1255,1770763010.034545,D1,0.000001000,0.000001762,0.186796019,D2,0.626407914
1255,1770763010.034545,D2,0.567400782,0.999998238,0.813203933,D2,0.626407914
1256,1770763010.182917,D1,0.000001000,0.000001764,0.184305429,D2,0.631389095
1256,1770763010.182917,D2,0.566913784,0.999998236,0.815694524,D2,0.631389095
1257,1770763010.429344,D1,0.000001000,0.000001765,0.181848047,D2,0.636303860
1257,1770763010.429344,D2,0.566478863,0.999998235,0.818151906,D2,0.636303860
1258,1770763010.584651,D1,0.000001000,0.000001766,0.179423429,D2,0.641153095
1258,1770763010.584651,D2,0.566149072,0.999998234,0.820576524,D2,0.641153095
1259,1770763010.677918,D1,0.000001000,0.000001768,0.177031141,D2,0.645937673
1259,1770763010.677918,D2,0.565725163,0.999998232,0.822968814,D2,0.645937673
1260,1770763010.770452,D1,0.000001000,0.000001769,0.174670749,D2,0.650658457
1260,1770763010.770452,D2,0.565372069,0.999998231,0.825329206,D2,0.650658457
1261,1770763010.873074,D1,0.000001000,0.000001770,0.172341829,D2,0.655316297
1261,1770763010.873074,D2,0.565063777,0.999998230,0.827658126,D2,0.655316297
1262,1770763011.047570,D1,0.000001000,0.000001771,0.170043962,D2,0.659912032
1262,1770763011.047570,D2,0.564650199,0.999998229,0.829955994,D2,0.659912032
1263,1770763011.197855,D1,0.000001000,0.000001772,0.167776733,D2,0.664446491
1263,1770763011.197855,D2,0.564209736,0.999998228,0.832223224,D2,0.664446491
1264,1770763011.291598,D1,0.000001000,0.000001773,0.165539733,D2,0.668920491
1264,1770763011.291598,D2,0.564024063,0.999998227,0.834460224,D2,0.668920491
1265,1770763011.384743,D1,0.000001000,0.000001774,0.163332560,D2,0.673334837
1265,1770763011.384743,D2,0.563714464,0.999998226,0.836667397,D2,0.673334837
1266,1770763011.493894,D1,0.000001000,0.000001776,0.161154817,D2,0.677690325
1266,1770763011.493894,D2,0.563107048,0.999998224,0.838845142,D2,0.677690325
1267,1770763011.592856,D1,0.000001000,0.000001777,0.159006109,D2,0.681987740
1267,1770763011.592856,D2,0.562646288,0.999998223,0.840993849,D2,0.681987740
1268,1770763011.685403,D1,0.000001000,0.000001778,0.156886052,D2,0.686227856
1268,1770763011.685403,D2,0.562377808,0.999998222,0.843113908,D2,0.686227856
1269,1770763011.781843,D1,0.000001000,0.000001779,0.154794261,D2,0.690411437
1269,1770763011.781843,D2,0.561982817,0.999998221,0.845205699,D2,0.690411437
1270,1770763011.885838,D1,0.000001000,0.000001781,0.152730362,D2,0.694539237
1270,1770763011.885838,D2,0.561364395,0.999998219,0.847269599,D2,0.694539237
1271,1770763011.979911,D1,0.000001000,0.000001783,0.150693981,D2,0.698612000
1271,1770763011.979911,D2,0.560771706,0.999998217,0.849305980,D2,0.698612000
1272,1770763012.092346,D1,0.000001000,0.000001784,0.148684751,D2,0.702630459
1272,1770763012.092346,D2,0.560528600,0.999998216,0.851315210,D2,0.702630459
1273,1770763012.185354,D1,0.000001000,0.000001785,0.146702312,D2,0.706595339
1273,1770763012.185354,D2,0.560090112,0.999998215,0.853297650,D2,0.706595339
1274,1770763012.277159,D1,0.000001000,0.000001787,0.144746305,D2,0.710507353
1274,1770763012.277159,D2,0.559674588,0.999998213,0.855253658,D2,0.710507353
1275,1770763012.388330,D1,0.000001000,0.000001788,0.142816378,D2,0.714367207
1275,1770763012.388330,D2,0.559253011,0.999998212,0.857183585,D2,0.714367207
1276,1770763012.489170,D1,0.000001000,0.000001790,0.140912183,D2,0.718175597
1276,1770763012.489170,D2,0.558688870,0.999998210,0.859087780,D2,0.718175597
1277,1770763012.588841,D1,0.000001000,0.000001791,0.139033378,D2,0.721933208
1277,1770763012.588841,D2,0.558197036,0.999998209,0.860966586,D2,0.721933208
1278,1770763012.681309,D1,0.000001000,0.000001793,0.137179624,D2,0.725640717
1278,1770763012.681309,D2,0.557830135,0.999998207,0.862820341,D2,0.725640717
1279,1770763012.774396,D1,0.000001000,0.000001794,0.135350586,D2,0.729298793
1279,1770763012.774396,D2,0.557385685,0.999998206,0.864649379,D2,0.729298793
1280,1770763012.876866,D1,0.000001000,0.000001795,0.133545935,D2,0.732908095
1280,1770763012.876866,D2,0.557223425,0.999998205,0.866454030,D2,0.732908095
1281,1770763012.971012,D1,0.000001000,0.000001797,0.131765347,D2,0.736469272
1281,1770763012.971012,D2,0.556616567,0.999998203,0.868234619,D2,0.736469272
1282,1770763013.087844,D1,0.000001000,0.000001798,0.130008500,D2,0.739982967
1282,1770763013.087844,D2,0.556257764,0.999998202,0.869991467,D2,0.739982967
1283,1770763013.180269,D1,0.000001000,0.000001799,0.128275077,D2,0.743449813
1283,1770763013.180269,D2,0.555944569,0.999998201,0.871724890,D2,0.743449813
1284,1770763013.270474,D1,0.000001000,0.000001799,0.126564766,D2,0.746870434
1284,1770763013.270474,D2,0.555729723,0.999998201,0.873435201,D2,0.746870434
1285,1770763013.361733,D1,0.000001000,0.000001801,0.124877260,D2,0.750245447
1285,1770763013.361733,D2,0.555325113,0.999998199,0.875122707,D2,0.750245447
1286,1770763013.452644,D1,0.000001000,0.000001801,0.123212254,D2,0.753575460
1286,1770763013.452644,D2,0.555290364,0.999998199,0.876787714,D2,0.753575460
1287,1770763013.542951,D1,0.000001000,0.000001801,0.121569448,D2,0.756861072
1287,1770763013.542951,D2,0.555093739,0.999998199,0.878430520,D2,0.756861072
1288,1770763013.632983,D1,0.000001000,0.000001802,0.119948546,D2,0.760102877
1288,1770763013.632983,D2,0.554906150,0.999998198,0.880051423,D2,0.760102877
1289,1770763013.724474,D1,0.000001000,0.000001803,0.118349256,D2,0.763301457
1289,1770763013.724474,D2,0.554528373,0.999998197,0.881650713,D2,0.763301457
1290,1770763013.813813,D1,0.000001000,0.000001805,0.116771290,D2,0.766457389
1290,1770763013.813813,D2,0.554099008,0.999998195,0.883228680,D2,0.766457389
1291,1770763013.909163,D1,0.000001000,0.000001807,0.115214364,D2,0.769571243
1291,1770763013.909163,D2,0.553536963,0.999998193,0.884785606,D2,0.769571243
1292,1770763014.049164,D1,0.000001000,0.000001808,0.113678196,D2,0.772643578
1292,1770763014.049164,D2,0.553150492,0.999998192,0.886321774,D2,0.772643578
1293,1770763014.180333,D1,0.000001000,0.000001809,0.112162511,D2,0.775674949
1293,1770763014.180333,D2,0.552878005,0.999998191,0.887837460,D2,0.775674949
1294,1770763014.322027,D1,0.000001000,0.000001810,0.110667035,D2,0.778665901
1294,1770763014.322027,D2,0.552607667,0.999998190,0.889332936,D2,0.778665901
1295,1770763014.421072,D1,0.000001000,0.000001810,0.109191499,D2,0.781616974
1295,1770763014.421072,D2,0.552426948,0.999998190,0.890808473,D2,0.781616974
1296,1770763014.513259,D1,0.000001000,0.000001811,0.107735636,D2,0.784528699
1296,1770763014.513259,D2,0.552270481,0.999998189,0.892264336,D2,0.784528699
1297,1770763014.604685,D1,0.000001000,0.000001812,0.106299185,D2,0.787401602
1297,1770763014.604685,D2,0.551906877,0.999998188,0.893700787,D2,0.787401602
1298,1770763014.695599,D1,0.000001000,0.000001813,0.104881887,D2,0.790236199
1298,1770763014.695599,D2,0.551629540,0.999998187,0.895118086,D2,0.790236199
1299,1770763014.785825,D1,0.000001000,0.000001814,0.103483486,D2,0.793033001
1299,1770763014.785825,D2,0.551355771,0.999998186,0.896516487,D2,0.793033001
1300,1770763014.884107,D1,0.000001000,0.000001815,0.102103730,D2,0.795792513
1300,1770763014.884107,D2,0.551043641,0.999998185,0.897896243,D2,0.795792513
1301,1770763014.975433,D1,0.000001000,0.000001816,0.100742372,D2,0.798515231
1301,1770763014.975433,D2,0.550514306,0.999998184,0.899257602,D2,0.798515231
1302,1770763015.118050,D1,0.000001000,0.000001818,0.099399164,D2,0.801201646
1302,1770763015.118050,D2,0.550115552,0.999998182,0.900600810,D2,0.801201646
1303,1770763015.212291,D1,0.000001000,0.000001818,0.098073866,D2,0.803852242
1303,1770763015.212291,D2,0.549932257,0.999998182,0.901926108,D2,0.803852242
1304,1770763015.302558,D1,0.000001000,0.000001820,0.096766239,D2,0.806467497
1304,1770763015.302558,D2,0.549399105,0.999998180,0.903233736,D2,0.806467497
1305,1770763015.392457,D1,0.000001000,0.000001822,0.095476047,D2,0.809047882
1305,1770763015.392457,D2,0.548862984,0.999998178,0.904523929,D2,0.809047882
1306,1770763015.486165,D1,0.000001000,0.000001823,0.094203057,D2,0.811593861
1306,1770763015.486165,D2,0.548612574,0.999998177,0.905796919,D2,0.811593861
1307,1770763015.575242,D1,0.000001000,0.000001824,0.092947041,D2,0.814105895
1307,1770763015.575242,D2,0.548129510,0.999998176,0.907052935,D2,0.814105895
1308,1770763015.664030,D1,0.000001000,0.000001826,0.091707771,D2,0.816584434
1308,1770763015.664030,D2,0.547714490,0.999998174,0.908292205,D2,0.816584434
1309,1770763015.756108,D1,0.000001000,0.000001827,0.090485025,D2,0.819029926
1309,1770763015.756108,D2,0.547239973,0.999998173,0.909514951,D2,0.819029926
1310,1770763015.865629,D1,0.000001000,0.000001829,0.089278583,D2,0.821442812
1310,1770763015.865629,D2,0.546620137,0.999998171,0.910721394,D2,0.821442812
1311,1770763015.958185,D1,0.000001000,0.000001830,0.088088226,D2,0.823823525
1311,1770763015.958185,D2,0.546316622,0.999998170,0.911911751,D2,0.823823525
1312,1770763016.068977,D1,0.000001000,0.000001832,0.086913741,D2,0.826172496
1312,1770763016.068977,D2,0.545737589,0.999998168,0.913086237,D2,0.826172496
1313,1770763016.159315,D1,0.000001000,0.000001833,0.085754915,D2,0.828490147
1313,1770763016.159315,D2,0.545432515,0.999998167,0.914245063,D2,0.828490147
1314,1770763016.249922,D1,0.000001000,0.000001835,0.084611541,D2,0.830776896
1314,1770763016.249922,D2,0.545014778,0.999998165,0.915388437,D2,0.830776896
1315,1770763016.339456,D1,0.000001000,0.000001837,0.083483411,D2,0.833033156
1315,1770763016.339456,D2,0.544504121,0.999998163,0.916516567,D2,0.833033156
1316,1770763016.432729,D1,0.000001000,0.000001838,0.082370324,D2,0.835259331
1316,1770763016.432729,D2,0.544088953,0.999998162,0.917629655,D2,0.835259331
1317,1770763016.522653,D1,0.000001000,0.000001840,0.081272077,D2,0.837455824
1317,1770763016.522653,D2,0.543610224,0.999998160,0.918727902,D2,0.837455824
1318,1770763016.613334,D1,0.000001000,0.000001841,0.080188474,D2,0.839623031
1318,1770763016.613334,D2,0.543270239,0.999998159,0.919811505,D2,0.839623031
1319,1770763016.704159,D1,0.000001000,0.000001842,0.079119319,D2,0.841761341
1319,1770763016.704159,D2,0.542835247,0.999998158,0.920880660,D2,0.841761341
1320,1770763016.822469,D1,0.000001000,0.000001843,0.078064419,D2,0.843871141
1320,1770763016.822469,D2,0.542724863,0.999998157,0.921935560,D2,0.843871141
1321,1770763016.933759,D1,0.000001000,0.000001844,0.077023585,D2,0.845952810
1321,1770763016.933759,D2,0.542404270,0.999998156,0.922976395,D2,0.845952810
1322,1770763017.046443,D1,0.000001000,0.000001844,0.075996629,D2,0.848006723
1322,1770763017.046443,D2,0.542156808,0.999998156,0.924003352,D2,0.848006723
1323,1770763017.137746,D1,0.000001000,0.000001845,0.074983365,D2,0.850033251
1323,1770763017.137746,D2,0.541926525,0.999998155,0.925016616,D2,0.850033251
1324,1770763017.232272,D1,0.000001000,0.000001846,0.073983611,D2,0.852032759
1324,1770763017.232272,D2,0.541619169,0.999998154,0.926016370,D2,0.852032759
1325,1770763017.331938,D1,0.000001000,0.000001847,0.072997188,D2,0.854005606
1325,1770763017.331938,D2,0.541417083,0.999998153,0.927002793,D2,0.854005606
1326,1770763017.422250,D1,0.000001000,0.000001848,0.072023916,D2,0.855952148
1326,1770763017.422250,D2,0.541016300,0.999998152,0.927976065,D2,0.855952148
1327,1770763017.514598,D1,0.000001000,0.000001849,0.071063622,D2,0.857872737
1327,1770763017.514598,D2,0.540687710,0.999998151,0.928936359,D2,0.857872737
1328,1770763017.605030,D1,0.000001000,0.000001851,0.070116132,D2,0.859767718
1328,1770763017.605030,D2,0.540164598,0.999998149,0.929883850,D2,0.859767718
1329,1770763017.693936,D1,0.000001000,0.000001852,0.069181275,D2,0.861637432
1329,1770763017.693936,D2,0.539909992,0.999998148,0.930818707,D2,0.861637432
1330,1770763017.784362,D1,0.000001000,0.000001854,0.068258883,D2,0.863482217
1330,1770763017.784362,D2,0.539440256,0.999998146,0.931741100,D2,0.863482217
1331,1770763017.873544,D1,0.000001000,0.000001855,0.067348789,D2,0.865302405
1331,1770763017.873544,D2,0.539218658,0.999998145,0.932651194,D2,0.865302405
1332,1770763017.987821,D1,0.000001000,0.000001855,0.066450830,D2,0.867098323
1332,1770763017.987821,D2,0.539007547,0.999998145,0.933549153,D2,0.867098323
1333,1770763018.077821,D1,0.000001000,0.000001857,0.065564843,D2,0.868870296
1333,1770763018.077821,D2,0.538644861,0.999998143,0.934435140,D2,0.868870296
1334,1770763018.167053,D1,0.000001000,0.000001858,0.064690670,D2,0.870618643
1334,1770763018.167053,D2,0.538317315,0.999998142,0.935309313,D2,0.870618643
1335,1770763018.256204,D1,0.000001000,0.000001859,0.063828153,D2,0.872343678
1335,1770763018.256204,D2,0.537947701,0.999998141,0.936171831,D2,0.872343678
1336,1770763018.346370,D1,0.000001000,0.000001860,0.062977136,D2,0.874045713
1336,1770763018.346370,D2,0.537702790,0.999998140,0.937022848,D2,0.874045713
